"size","sim","serie","p1","p2","p3"
100,40,"x12",25,15,9
100,40,"x13",28,24,12
100,40,"x14",18,0,0
100,41,"x1",26,25,15
100,41,"x2",26,24,21
100,41,"x3",28,25,21
100,41,"x4",19,17,1
100,41,"x5",18,2,1
100,41,"x6",26,18,17
100,41,"x7",21,16,5
100,41,"x8",29,0,0
100,41,"x9",23,18,0
100,41,"x10",0,0,0
100,41,"x11",22,9,0
100,41,"x12",28,22,19
100,41,"x13",28,20,1
100,41,"x14",26,25,21
100,42,"x1",24,23,15
100,42,"x2",0,0,0
100,42,"x3",3,0,0
100,42,"x4",29,25,23
100,42,"x5",26,15,12
100,42,"x6",29,19,12
100,42,"x7",27,4,3
100,42,"x8",23,21,0
100,42,"x9",23,14,0
100,42,"x10",23,10,0
100,42,"x11",22,21,0
100,42,"x12",29,18,15
100,42,"x13",3,0,0
100,42,"x14",28,25,17
100,43,"x1",24,3,0
100,43,"x2",12,10,3
100,43,"x3",29,26,25
100,43,"x4",28,26,16
100,43,"x5",29,20,11
100,43,"x6",29,28,26
100,43,"x7",22,4,1
100,43,"x8",18,15,13
100,43,"x9",24,22,0
100,43,"x10",28,19,11
100,43,"x11",18,14,13
100,43,"x12",1,0,0
100,43,"x13",28,25,19
100,43,"x14",28,24,0
100,44,"x1",19,18,13
100,44,"x2",28,27,16
100,44,"x3",28,27,17
100,44,"x4",29,27,24
100,44,"x5",19,16,3
100,44,"x6",29,26,25
100,44,"x7",18,1,0
100,44,"x8",27,22,2
100,44,"x9",18,10,5
100,44,"x10",27,22,20
100,44,"x11",9,5,4
100,44,"x12",27,25,15
100,44,"x13",20,12,0
100,44,"x14",28,26,23
100,45,"x1",19,0,0
100,45,"x2",22,21,20
100,45,"x3",29,0,0
100,45,"x4",26,15,8
100,45,"x5",18,17,13
100,45,"x6",29,25,23
100,45,"x7",25,18,8
100,45,"x8",29,22,21
100,45,"x9",6,0,0
100,45,"x10",29,19,0
100,45,"x11",29,27,26
100,45,"x12",25,18,15
100,45,"x13",29,28,24
100,45,"x14",29,25,24
100,46,"x1",22,4,0
100,46,"x2",16,3,0
100,46,"x3",16,6,0
100,46,"x4",28,27,26
100,46,"x5",18,10,3
100,46,"x6",26,20,18
100,46,"x7",29,28,24
100,46,"x8",28,21,0
100,46,"x9",28,22,20
100,46,"x10",27,3,0
100,46,"x11",19,14,8
100,46,"x12",26,22,17
100,46,"x13",25,21,18
100,46,"x14",3,0,0
100,47,"x1",29,26,25
100,47,"x2",28,25,8
100,47,"x3",27,22,17
100,47,"x4",24,16,15
100,47,"x5",29,24,23
100,47,"x6",27,26,25
100,47,"x7",29,27,17
100,47,"x8",24,17,0
100,47,"x9",27,11,8
100,47,"x10",27,15,13
100,47,"x11",0,0,0
100,47,"x12",25,22,0
100,47,"x13",23,11,3
100,47,"x14",28,18,15
100,48,"x1",20,0,0
100,48,"x2",10,0,0
100,48,"x3",25,23,22
100,48,"x4",20,5,0
100,48,"x5",26,17,14
100,48,"x6",29,28,27
100,48,"x7",6,3,1
100,48,"x8",19,15,14
100,48,"x9",24,21,0
100,48,"x10",29,26,25
100,48,"x11",29,28,27
100,48,"x12",27,26,24
100,48,"x13",11,9,8
100,48,"x14",29,20,14
100,49,"x1",3,0,0
100,49,"x2",26,18,0
100,49,"x3",28,26,25
100,49,"x4",28,27,26
100,49,"x5",0,0,0
100,49,"x6",28,25,18
100,49,"x7",27,10,1
100,49,"x8",19,14,10
100,49,"x9",0,0,0
100,49,"x10",28,26,7
100,49,"x11",28,0,0
100,49,"x12",0,0,0
100,49,"x13",21,16,11
100,49,"x14",15,13,10
100,50,"x1",29,27,26
100,50,"x2",29,27,21
100,50,"x3",29,27,22
100,50,"x4",28,22,5
100,50,"x5",28,27,26
100,50,"x6",28,20,13
100,50,"x7",17,15,6
100,50,"x8",29,22,15
100,50,"x9",24,21,17
100,50,"x10",29,27,25
100,50,"x11",29,17,0
100,50,"x12",24,21,18
100,50,"x13",29,28,25
100,50,"x14",11,10,5
100,51,"x1",25,0,0
100,51,"x2",5,0,0
100,51,"x3",19,5,4
100,51,"x4",28,26,2
100,51,"x5",11,0,0
100,51,"x6",28,27,23
100,51,"x7",24,15,1
100,51,"x8",24,17,2
100,51,"x9",16,0,0
100,51,"x10",27,11,0
100,51,"x11",29,28,11
100,51,"x12",28,0,0
100,51,"x13",28,20,18
100,51,"x14",29,26,24
100,52,"x1",28,3,0
100,52,"x2",29,25,23
100,52,"x3",24,19,18
100,52,"x4",21,17,16
100,52,"x5",28,27,12
100,52,"x6",27,26,21
100,52,"x7",25,3,1
100,52,"x8",3,0,0
100,52,"x9",26,23,18
100,52,"x10",29,15,0
100,52,"x11",29,24,13
100,52,"x12",9,6,2
100,52,"x13",22,12,2
100,52,"x14",29,28,27
100,53,"x1",23,5,3
100,53,"x2",10,0,0
100,53,"x3",28,27,25
100,53,"x4",28,26,14
100,53,"x5",28,3,1
100,53,"x6",29,24,23
100,53,"x7",25,8,6
100,53,"x8",24,21,8
100,53,"x9",25,15,4
100,53,"x10",5,0,0
100,53,"x11",29,28,13
100,53,"x12",28,26,24
100,53,"x13",15,0,0
100,53,"x14",28,27,24
100,54,"x1",24,23,0
100,54,"x2",21,20,18
100,54,"x3",28,21,20
100,54,"x4",29,26,23
100,54,"x5",20,16,0
100,54,"x6",26,20,19
100,54,"x7",26,22,17
100,54,"x8",9,0,0
100,54,"x9",22,21,17
100,54,"x10",28,21,5
100,54,"x11",12,2,0
100,54,"x12",29,28,27
100,54,"x13",26,25,21
100,54,"x14",29,28,25
100,55,"x1",28,24,22
100,55,"x2",29,12,0
100,55,"x3",28,25,22
100,55,"x4",23,19,17
100,55,"x5",23,16,0
100,55,"x6",28,26,24
100,55,"x7",22,16,11
100,55,"x8",2,0,0
100,55,"x9",29,0,0
100,55,"x10",26,22,21
100,55,"x11",26,22,14
100,55,"x12",14,4,3
100,55,"x13",29,28,25
100,55,"x14",18,8,0
100,56,"x1",27,24,23
100,56,"x2",28,27,17
100,56,"x3",24,22,14
100,56,"x4",29,25,24
100,56,"x5",19,13,5
100,56,"x6",21,19,13
100,56,"x7",23,21,4
100,56,"x8",24,23,4
100,56,"x9",25,24,14
100,56,"x10",19,18,4
100,56,"x11",29,27,26
100,56,"x12",26,13,6
100,56,"x13",22,14,1
100,56,"x14",28,22,17
100,57,"x1",29,25,21
100,57,"x2",19,14,12
100,57,"x3",25,21,16
100,57,"x4",29,28,24
100,57,"x5",29,26,24
100,57,"x6",28,27,25
100,57,"x7",29,13,12
100,57,"x8",27,25,19
100,57,"x9",23,0,0
100,57,"x10",28,27,18
100,57,"x11",29,16,14
100,57,"x12",28,25,24
100,57,"x13",26,25,24
100,57,"x14",27,18,0
100,58,"x1",27,26,23
100,58,"x2",12,7,0
100,58,"x3",28,26,25
100,58,"x4",27,25,20
100,58,"x5",29,13,4
100,58,"x6",27,7,4
100,58,"x7",25,23,18
100,58,"x8",22,0,0
100,58,"x9",26,16,0
100,58,"x10",26,24,13
100,58,"x11",23,14,0
100,58,"x12",27,19,12
100,58,"x13",29,27,25
100,58,"x14",29,24,8
100,59,"x1",29,27,9
100,59,"x2",21,15,5
100,59,"x3",29,24,22
100,59,"x4",20,0,0
100,59,"x5",26,22,17
100,59,"x6",29,28,24
100,59,"x7",26,23,21
100,59,"x8",27,4,2
100,59,"x9",17,16,0
100,59,"x10",28,25,22
100,59,"x11",26,25,10
100,59,"x12",26,22,21
100,59,"x13",27,26,21
100,59,"x14",26,0,0
100,60,"x1",27,20,15
100,60,"x2",29,18,16
100,60,"x3",25,24,23
100,60,"x4",28,26,21
100,60,"x5",2,1,0
100,60,"x6",29,27,26
100,60,"x7",10,1,0
100,60,"x8",29,26,13
100,60,"x9",29,27,25
100,60,"x10",29,21,17
100,60,"x11",15,8,0
100,60,"x12",20,0,0
100,60,"x13",29,26,24
100,60,"x14",27,24,19
100,61,"x1",16,0,0
100,61,"x2",27,9,5
100,61,"x3",24,13,7
100,61,"x4",24,19,18
