"size","sim","serie","p1","p2","p3"
100,45,"x1",13,3,0
100,45,"x2",0,0,0
100,45,"x3",29,0,0
100,45,"x4",29,15,9
100,45,"x5",3,0,0
100,45,"x6",21,2,0
100,45,"x7",27,1,0
100,45,"x8",23,1,0
100,45,"x9",24,5,0
100,45,"x10",19,5,4
100,45,"x11",17,12,11
100,45,"x12",0,0,0
100,45,"x13",11,2,0
100,45,"x14",0,0,0
100,46,"x1",4,3,0
100,46,"x2",28,0,0
100,46,"x3",0,0,0
100,46,"x4",27,12,0
100,46,"x5",0,0,0
100,46,"x6",20,19,0
100,46,"x7",2,1,0
100,46,"x8",18,17,1
100,46,"x9",23,0,0
100,46,"x10",23,18,17
100,46,"x11",20,11,0
100,46,"x12",0,0,0
100,46,"x13",0,0,0
100,46,"x14",2,0,0
100,47,"x1",27,24,23
100,47,"x2",1,0,0
100,47,"x3",3,0,0
100,47,"x4",20,0,0
100,47,"x5",15,3,0
100,47,"x6",23,18,0
100,47,"x7",4,3,2
100,47,"x8",5,2,1
100,47,"x9",25,20,11
100,47,"x10",23,5,4
100,47,"x11",4,0,0
100,47,"x12",0,0,0
100,47,"x13",0,0,0
100,47,"x14",0,0,0
100,48,"x1",28,0,0
100,48,"x2",20,0,0
100,48,"x3",3,2,0
100,48,"x4",12,11,4
100,48,"x5",15,0,0
100,48,"x6",14,0,0
100,48,"x7",3,2,1
100,48,"x8",17,1,0
100,48,"x9",5,4,0
100,48,"x10",3,2,1
100,48,"x11",18,0,0
100,48,"x12",0,0,0
100,48,"x13",11,1,0
100,48,"x14",0,0,0
100,49,"x1",29,11,3
100,49,"x2",17,0,0
100,49,"x3",0,0,0
100,49,"x4",20,0,0
100,49,"x5",25,8,0
100,49,"x6",4,2,0
100,49,"x7",1,0,0
100,49,"x8",2,1,0
100,49,"x9",11,10,1
100,49,"x10",23,14,8
100,49,"x11",27,17,0
100,49,"x12",0,0,0
100,49,"x13",0,0,0
100,49,"x14",25,24,2
100,50,"x1",4,3,0
100,50,"x2",12,1,0
100,50,"x3",2,0,0
100,50,"x4",28,27,0
100,50,"x5",12,4,3
100,50,"x6",28,4,2
100,50,"x7",2,1,0
100,50,"x8",19,18,2
100,50,"x9",17,4,0
100,50,"x10",26,4,1
100,50,"x11",25,0,0
100,50,"x12",8,7,0
100,50,"x13",25,0,0
100,50,"x14",23,0,0
100,51,"x1",13,4,3
100,51,"x2",0,0,0
100,51,"x3",29,4,3
100,51,"x4",23,0,0
100,51,"x5",22,7,3
100,51,"x6",27,2,0
100,51,"x7",21,1,0
100,51,"x8",1,0,0
100,51,"x9",11,10,9
100,51,"x10",23,8,5
100,51,"x11",11,0,0
100,51,"x12",0,0,0
100,51,"x13",9,8,0
100,51,"x14",17,0,0
100,52,"x1",24,22,19
100,52,"x2",19,1,0
100,52,"x3",18,5,4
100,52,"x4",0,0,0
100,52,"x5",28,3,0
100,52,"x6",24,0,0
100,52,"x7",3,2,1
100,52,"x8",2,1,0
100,52,"x9",29,11,0
100,52,"x10",16,4,3
100,52,"x11",29,21,17
100,52,"x12",0,0,0
100,52,"x13",0,0,0
100,52,"x14",3,2,0
100,53,"x1",3,0,0
100,53,"x2",0,0,0
100,53,"x3",0,0,0
100,53,"x4",22,20,0
100,53,"x5",19,3,0
100,53,"x6",2,0,0
100,53,"x7",2,1,0
100,53,"x8",9,2,1
100,53,"x9",9,5,0
100,53,"x10",5,1,0
100,53,"x11",23,22,1
100,53,"x12",23,0,0
100,53,"x13",0,0,0
100,53,"x14",23,13,0
100,54,"x1",9,3,2
100,54,"x2",29,1,0
100,54,"x3",20,0,0
100,54,"x4",21,20,16
100,54,"x5",22,21,6
100,54,"x6",19,18,9
100,54,"x7",1,0,0
100,54,"x8",1,0,0
100,54,"x9",23,21,17
100,54,"x10",23,21,20
100,54,"x11",29,24,19
100,54,"x12",0,0,0
100,54,"x13",0,0,0
100,54,"x14",23,17,4
100,55,"x1",4,3,2
100,55,"x2",29,27,0
100,55,"x3",21,20,0
100,55,"x4",0,0,0
100,55,"x5",1,0,0
100,55,"x6",27,2,0
100,55,"x7",4,3,1
100,55,"x8",2,1,0
100,55,"x9",28,22,16
100,55,"x10",16,7,3
100,55,"x11",29,26,25
100,55,"x12",2,0,0
100,55,"x13",9,3,2
100,55,"x14",27,7,0
100,56,"x1",18,3,0
100,56,"x2",0,0,0
100,56,"x3",4,3,2
100,56,"x4",18,0,0
100,56,"x5",28,3,0
100,56,"x6",2,0,0
100,56,"x7",2,1,0
100,56,"x8",2,1,0
100,56,"x9",14,11,6
100,56,"x10",23,6,5
100,56,"x11",27,2,0
100,56,"x12",0,0,0
100,56,"x13",0,0,0
100,56,"x14",2,0,0
100,57,"x1",0,0,0
100,57,"x2",1,0,0
100,57,"x3",14,12,3
100,57,"x4",11,10,0
100,57,"x5",24,19,4
100,57,"x6",4,0,0
100,57,"x7",27,0,0
100,57,"x8",10,2,1
100,57,"x9",11,3,0
100,57,"x10",16,2,1
100,57,"x11",11,2,0
100,57,"x12",0,0,0
100,57,"x13",7,6,0
100,57,"x14",5,4,0
100,58,"x1",18,15,0
100,58,"x2",0,0,0
100,58,"x3",0,0,0
100,58,"x4",27,26,0
100,58,"x5",12,4,0
100,58,"x6",0,0,0
100,58,"x7",1,0,0
100,58,"x8",29,10,1
100,58,"x9",11,0,0
100,58,"x10",12,9,8
100,58,"x11",9,5,2
100,58,"x12",0,0,0
100,58,"x13",0,0,0
100,58,"x14",2,0,0
100,59,"x1",25,20,3
100,59,"x2",26,0,0
100,59,"x3",5,4,3
100,59,"x4",23,18,0
100,59,"x5",22,4,2
100,59,"x6",22,0,0
100,59,"x7",2,1,0
100,59,"x8",25,4,1
100,59,"x9",19,11,1
100,59,"x10",19,2,1
100,59,"x11",0,0,0
100,59,"x12",0,0,0
100,59,"x13",2,0,0
100,59,"x14",2,0,0
100,60,"x1",18,16,15
100,60,"x2",14,1,0
100,60,"x3",4,2,0
100,60,"x4",7,3,0
100,60,"x5",11,3,1
100,60,"x6",13,0,0
100,60,"x7",1,0,0
100,60,"x8",1,0,0
100,60,"x9",28,22,0
100,60,"x10",28,3,1
100,60,"x11",29,17,0
100,60,"x12",0,0,0
100,60,"x13",0,0,0
100,60,"x14",2,0,0
100,61,"x1",4,0,0
100,61,"x2",25,1,0
100,61,"x3",0,0,0
100,61,"x4",15,3,0
100,61,"x5",25,4,0
100,61,"x6",0,0,0
100,61,"x7",2,1,0
100,61,"x8",13,2,1
100,61,"x9",28,11,7
100,61,"x10",23,16,11
100,61,"x11",25,23,20
100,61,"x12",0,0,0
100,61,"x13",2,1,0
100,61,"x14",0,0,0
100,62,"x1",22,3,0
100,62,"x2",0,0,0
100,62,"x3",0,0,0
100,62,"x4",5,0,0
100,62,"x5",8,3,0
100,62,"x6",29,7,2
100,62,"x7",27,26,1
100,62,"x8",27,14,6
100,62,"x9",11,4,0
100,62,"x10",8,4,2
100,62,"x11",23,17,11
100,62,"x12",24,20,0
100,62,"x13",0,0,0
100,62,"x14",7,2,0
100,63,"x1",5,4,0
100,63,"x2",0,0,0
100,63,"x3",24,0,0
100,63,"x4",9,8,0
100,63,"x5",0,0,0
100,63,"x6",2,0,0
100,63,"x7",1,0,0
100,63,"x8",26,2,1
100,63,"x9",11,5,1
100,63,"x10",23,16,8
100,63,"x11",26,11,10
100,63,"x12",0,0,0
100,63,"x13",10,0,0
100,63,"x14",28,0,0
100,64,"x1",28,4,3
100,64,"x2",1,0,0
100,64,"x3",0,0,0
100,64,"x4",13,12,0
100,64,"x5",11,5,3
100,64,"x6",0,0,0
100,64,"x7",1,0,0
100,64,"x8",27,26,1
100,64,"x9",15,11,0
100,64,"x10",23,8,5
100,64,"x11",0,0,0
100,64,"x12",0,0,0
100,64,"x13",0,0,0
100,64,"x14",29,28,0
100,65,"x1",18,3,1
100,65,"x2",0,0,0
100,65,"x3",19,18,17
100,65,"x4",14,8,0
100,65,"x5",0,0,0
100,65,"x6",0,0,0
100,65,"x7",2,1,0
100,65,"x8",26,1,0
100,65,"x9",11,0,0
100,65,"x10",13,11,10
100,65,"x11",22,0,0
100,65,"x12",0,0,0
100,65,"x13",0,0,0
100,65,"x14",22,2,0
100,66,"x1",27,24,18
100,66,"x2",18,17,12
100,66,"x3",9,4,3
100,66,"x4",25,0,0
100,66,"x5",21,0,0
100,66,"x6",0,0,0
100,66,"x7",1,0,0
100,66,"x8",7,2,1
100,66,"x9",0,0,0
100,66,"x10",6,4,2
100,66,"x11",20,18,12
100,66,"x12",0,0,0
100,66,"x13",0,0,0
100,66,"x14",10,2,0
100,67,"x1",0,0,0
100,67,"x2",1,0,0
100,67,"x3",2,0,0
100,67,"x4",21,0,0
100,67,"x5",26,12,4
100,67,"x6",0,0,0
100,67,"x7",3,2,1
100,67,"x8",26,7,6
100,67,"x9",11,0,0
100,67,"x10",23,14,5
100,67,"x11",11,0,0
100,67,"x12",12,0,0
100,67,"x13",0,0,0
100,67,"x14",2,0,0
100,68,"x1",4,3,2
100,68,"x2",27,1,0
100,68,"x3",0,0,0
100,68,"x4",24,23,22
100,68,"x5",16,5,0
100,68,"x6",2,0,0
100,68,"x7",2,1,0
100,68,"x8",28,2,1
100,68,"x9",23,12,11
100,68,"x10",23,17,14
100,68,"x11",6,0,0
100,68,"x12",12,0,0
100,68,"x13",1,0,0
100,68,"x14",2,0,0
100,69,"x1",3,1,0
100,69,"x2",28,27,25
100,69,"x3",5,4,0
100,69,"x4",11,0,0
100,69,"x5",28,17,13
