"size","sim","serie","p1","p2","p3"
100,30,"x2",3,0,0
100,30,"x3",27,19,8
100,30,"x4",21,0,0
100,30,"x5",24,19,0
100,30,"x6",23,1,0
100,30,"x7",14,1,0
100,30,"x8",21,3,2
100,30,"x9",18,10,0
100,30,"x10",25,23,16
100,30,"x11",23,11,0
100,30,"x12",2,1,0
100,30,"x13",27,16,11
100,30,"x14",24,10,2
100,31,"x1",19,16,7
100,31,"x2",26,22,21
100,31,"x3",27,23,22
100,31,"x4",22,17,0
100,31,"x5",26,21,17
100,31,"x6",29,28,27
100,31,"x7",29,23,15
100,31,"x8",28,16,2
100,31,"x9",23,12,11
100,31,"x10",23,12,9
100,31,"x11",11,0,0
100,31,"x12",21,2,1
100,31,"x13",7,5,3
100,31,"x14",6,4,2
100,32,"x1",23,20,13
100,32,"x2",2,0,0
100,32,"x3",17,8,3
100,32,"x4",29,10,4
100,32,"x5",29,28,27
100,32,"x6",29,27,0
100,32,"x7",18,9,0
100,32,"x8",26,2,1
100,32,"x9",29,28,10
100,32,"x10",23,16,15
100,32,"x11",11,0,0
100,32,"x12",24,16,1
100,32,"x13",28,26,24
100,32,"x14",29,27,25
100,33,"x1",12,2,1
100,33,"x2",29,27,10
100,33,"x3",22,18,16
100,33,"x4",28,16,14
100,33,"x5",3,1,0
100,33,"x6",29,6,0
100,33,"x7",29,28,23
100,33,"x8",24,23,22
100,33,"x9",12,2,0
100,33,"x10",27,25,17
100,33,"x11",23,0,0
100,33,"x12",26,20,1
100,33,"x13",23,17,11
100,33,"x14",22,16,2
100,34,"x1",29,16,0
100,34,"x2",5,2,0
100,34,"x3",13,11,4
100,34,"x4",29,28,9
100,34,"x5",3,0,0
100,34,"x6",8,3,1
100,34,"x7",7,3,1
100,34,"x8",26,24,17
100,34,"x9",22,15,11
100,34,"x10",29,27,23
100,34,"x11",28,20,17
100,34,"x12",26,24,22
100,34,"x13",23,2,1
100,34,"x14",22,7,0
100,35,"x1",28,22,0
100,35,"x2",25,20,2
100,35,"x3",22,13,2
100,35,"x4",27,25,17
100,35,"x5",27,23,0
100,35,"x6",29,27,24
100,35,"x7",23,0,0
100,35,"x8",28,27,20
100,35,"x9",27,20,11
100,35,"x10",27,25,13
100,35,"x11",23,18,11
100,35,"x12",23,19,17
100,35,"x13",26,24,23
100,35,"x14",25,23,22
100,36,"x1",22,21,5
100,36,"x2",5,2,0
100,36,"x3",29,25,20
100,36,"x4",0,0,0
100,36,"x5",28,27,25
100,36,"x6",29,27,19
100,36,"x7",27,24,22
100,36,"x8",17,14,11
100,36,"x9",23,10,4
100,36,"x10",28,23,9
100,36,"x11",1,0,0
100,36,"x12",10,3,1
100,36,"x13",25,24,19
100,36,"x14",24,2,0
100,37,"x1",25,22,4
100,37,"x2",15,2,0
100,37,"x3",12,2,1
100,37,"x4",1,0,0
100,37,"x5",3,0,0
100,37,"x6",20,18,11
100,37,"x7",27,15,4
100,37,"x8",25,12,11
100,37,"x9",27,26,10
100,37,"x10",28,25,14
100,37,"x11",23,3,2
100,37,"x12",27,25,1
100,37,"x13",29,28,10
100,37,"x14",27,9,2
100,38,"x1",16,2,0
100,38,"x2",0,0,0
100,38,"x3",25,16,15
100,38,"x4",25,23,22
100,38,"x5",28,14,11
100,38,"x6",20,18,17
100,38,"x7",26,25,22
100,38,"x8",2,1,0
100,38,"x9",29,27,25
100,38,"x10",29,27,26
100,38,"x11",23,21,1
100,38,"x12",2,1,0
100,38,"x13",22,21,1
100,38,"x14",21,9,0
100,39,"x1",19,3,1
100,39,"x2",27,22,2
100,39,"x3",26,19,3
100,39,"x4",0,0,0
100,39,"x5",3,0,0
100,39,"x6",25,19,10
100,39,"x7",28,25,9
100,39,"x8",20,9,1
100,39,"x9",26,22,17
100,39,"x10",27,23,22
100,39,"x11",21,2,0
100,39,"x12",25,15,1
100,39,"x13",28,19,3
100,39,"x14",27,18,13
100,40,"x1",25,17,7
100,40,"x2",8,6,5
100,40,"x3",22,19,18
100,40,"x4",9,1,0
100,40,"x5",27,18,0
100,40,"x6",9,3,0
100,40,"x7",29,23,17
100,40,"x8",29,28,27
100,40,"x9",19,17,1
100,40,"x10",23,17,8
100,40,"x11",27,19,0
100,40,"x12",20,16,6
100,40,"x13",7,4,2
100,40,"x14",6,3,1
100,41,"x1",27,25,10
100,41,"x2",26,13,6
100,41,"x3",29,16,7
100,41,"x4",26,23,2
100,41,"x5",12,3,1
100,41,"x6",29,27,24
100,41,"x7",14,1,0
100,41,"x8",1,0,0
100,41,"x9",15,7,1
100,41,"x10",22,21,15
100,41,"x11",16,11,0
100,41,"x12",1,0,0
100,41,"x13",28,22,10
100,41,"x14",27,21,9
100,42,"x1",28,17,16
100,42,"x2",28,25,23
100,42,"x3",2,1,0
100,42,"x4",23,0,0
100,42,"x5",24,3,2
100,42,"x6",23,13,2
100,42,"x7",29,12,0
100,42,"x8",28,20,16
100,42,"x9",25,22,19
100,42,"x10",27,25,24
100,42,"x11",17,13,12
100,42,"x12",28,22,17
100,42,"x13",24,3,1
100,42,"x14",11,4,1
100,43,"x1",28,23,2
100,43,"x2",26,2,1
100,43,"x3",23,18,15
100,43,"x4",26,24,9
100,43,"x5",12,0,0
100,43,"x6",28,26,22
100,43,"x7",16,12,1
100,43,"x8",25,3,2
100,43,"x9",26,24,14
100,43,"x10",29,27,24
100,43,"x11",23,20,18
100,43,"x12",25,15,10
100,43,"x13",25,24,3
100,43,"x14",23,2,0
100,44,"x1",23,18,5
100,44,"x2",24,21,19
100,44,"x3",15,14,3
100,44,"x4",27,15,9
100,44,"x5",29,28,3
100,44,"x6",29,27,12
100,44,"x7",15,1,0
100,44,"x8",2,1,0
100,44,"x9",16,5,0
100,44,"x10",16,3,1
100,44,"x11",23,0,0
100,44,"x12",28,23,14
100,44,"x13",16,3,1
100,44,"x14",3,2,0
100,45,"x1",20,16,13
100,45,"x2",29,2,0
100,45,"x3",3,2,1
100,45,"x4",20,16,10
100,45,"x5",28,12,0
100,45,"x6",29,26,11
100,45,"x7",11,1,0
100,45,"x8",20,4,2
100,45,"x9",25,19,16
100,45,"x10",26,25,14
100,45,"x11",29,28,21
100,45,"x12",28,21,8
100,45,"x13",27,25,8
100,45,"x14",26,24,7
100,46,"x1",29,28,27
100,46,"x2",24,23,19
100,46,"x3",25,5,3
100,46,"x4",17,2,1
100,46,"x5",27,24,16
100,46,"x6",23,22,19
100,46,"x7",23,15,1
100,46,"x8",27,14,10
100,46,"x9",14,12,11
100,46,"x10",26,23,16
100,46,"x11",29,23,17
100,46,"x12",25,1,0
100,46,"x13",1,0,0
100,46,"x14",26,14,0
100,47,"x1",29,24,23
100,47,"x2",24,14,10
100,47,"x3",3,2,1
100,47,"x4",25,0,0
100,47,"x5",6,3,0
100,47,"x6",12,3,1
100,47,"x7",7,1,0
100,47,"x8",17,2,1
100,47,"x9",20,19,12
100,47,"x10",28,25,20
100,47,"x11",23,11,0
100,47,"x12",23,19,7
100,47,"x13",25,22,3
100,47,"x14",26,25,21
100,48,"x1",29,11,1
100,48,"x2",27,3,2
100,48,"x3",22,4,3
100,48,"x4",6,2,1
100,48,"x5",11,4,3
100,48,"x6",28,18,15
100,48,"x7",1,0,0
100,48,"x8",29,26,19
100,48,"x9",26,22,21
100,48,"x10",29,27,24
100,48,"x11",23,13,11
100,48,"x12",1,0,0
100,48,"x13",25,11,3
100,48,"x14",24,10,2
100,49,"x1",25,19,12
