"size","sim","serie","p1","p2","p3"
100,64,"x13",17,13,2
100,64,"x14",23,20,13
100,65,"x1",21,15,10
100,65,"x2",26,19,1
100,65,"x3",28,24,23
100,65,"x4",2,1,0
100,65,"x5",15,1,0
100,65,"x6",2,1,0
100,65,"x7",25,17,16
100,65,"x8",29,27,25
100,65,"x9",19,17,13
100,65,"x10",19,5,0
100,65,"x11",15,8,0
100,65,"x12",16,1,0
100,65,"x13",25,17,9
100,65,"x14",27,0,0
100,66,"x1",24,18,15
100,66,"x2",9,1,0
100,66,"x3",23,22,16
100,66,"x4",1,0,0
100,66,"x5",15,1,0
100,66,"x6",2,1,0
100,66,"x7",1,0,0
100,66,"x8",29,5,1
100,66,"x9",22,20,15
100,66,"x10",21,5,1
100,66,"x11",25,15,10
100,66,"x12",3,1,0
100,66,"x13",18,10,6
100,66,"x14",18,16,1
100,67,"x1",12,4,0
100,67,"x2",25,19,10
100,67,"x3",30,29,25
100,67,"x4",17,1,0
100,67,"x5",4,3,1
100,67,"x6",2,1,0
100,67,"x7",14,10,1
100,67,"x8",15,6,0
100,67,"x9",21,0,0
100,67,"x10",30,18,3
100,67,"x11",23,20,7
100,67,"x12",4,1,0
100,67,"x13",12,7,1
100,67,"x14",15,14,3
100,68,"x1",10,0,0
100,68,"x2",22,1,0
100,68,"x3",17,1,0
100,68,"x4",23,1,0
100,68,"x5",16,1,0
100,68,"x6",2,1,0
100,68,"x7",23,22,20
100,68,"x8",28,15,3
100,68,"x9",1,0,0
100,68,"x10",21,19,3
100,68,"x11",16,15,0
100,68,"x12",30,27,25
100,68,"x13",30,29,22
100,68,"x14",23,19,0
100,69,"x1",24,18,10
100,69,"x2",20,7,3
100,69,"x3",19,18,7
100,69,"x4",1,0,0
100,69,"x5",1,0,0
100,69,"x6",7,3,1
100,69,"x7",4,2,1
100,69,"x8",23,10,1
100,69,"x9",22,0,0
100,69,"x10",20,15,11
100,69,"x11",29,24,16
100,69,"x12",25,21,1
100,69,"x13",30,29,26
100,69,"x14",25,12,0
100,70,"x1",11,9,7
100,70,"x2",27,13,1
100,70,"x3",28,24,17
100,70,"x4",23,1,0
100,70,"x5",30,1,0
100,70,"x6",4,2,1
100,70,"x7",11,8,2
100,70,"x8",11,3,0
100,70,"x9",28,27,18
100,70,"x10",30,10,0
100,70,"x11",14,9,0
100,70,"x12",29,17,1
100,70,"x13",28,1,0
100,70,"x14",20,0,0
100,71,"x1",26,15,7
100,71,"x2",27,13,8
100,71,"x3",27,15,7
100,71,"x4",15,8,4
100,71,"x5",1,0,0
100,71,"x6",3,1,0
100,71,"x7",28,1,0
100,71,"x8",9,0,0
100,71,"x9",23,18,12
100,71,"x10",24,23,20
100,71,"x11",12,0,0
100,71,"x12",14,13,1
100,71,"x13",22,10,1
